Customer_ID,First_Name,Last_Name,Email,City,Region,Latitude,Longitude,Segment,Loyalty_Score,Loyalty_Level,Interaction_ID,Campaign_Name,Channel,Response,Interaction_Date
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT01183,Summer Sale,Email,No Action,2024-05-15
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT00354,Loyalty Bonus,App Notification,Purchased,2024-01-22
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT00354,Loyalty Bonus,App Notification,Purchased,2024-11-12
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT00354,Loyalty Bonus,App Notification,Purchased,2024-03-09
CUST0091,Brenda,Smith,matthew.miranda.cust0091@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,80,High,INT00354,Loyalty Bonus,App Notification,Purchased,2024-08-21
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00849,Summer Sale,App Notification,No Action,2024-11-10
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00849,Summer Sale,App Notification,No Action,2024-02-05
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00213,Loyalty Bonus,SMS,No Action,2024-03-05
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT01110,Loyalty Bonus,Social Media,Purchased,2024-07-14
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00841,Clearance Deal,Social Media,Purchased,2024-08-11
CUST0092,Denise,Moon,christine.harper.cust0092@example.com,Kilkenny,Leinster,52.6541,-7.2448,Regular,30,Low,INT00841,Clearance Deal,Social Media,Purchased,2024-12-05
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT00752,New Arrival,Social Media,Purchased,2024-06-22
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT00644,New Arrival,App Notification,Purchased,2024-07-10
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT00752,New Arrival,Social Media,Purchased,2024-12-15
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT00752,New Arrival,Social Media,Purchased,2024-06-19
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT00496,Summer Sale,Social Media,No Action,2024-03-12
CUST0093,Manuel,Garcia,cheryl.goodwin.cust0093@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,50,Low,INT01140,Clearance Deal,Social Media,Purchased,2024-02-24
CUST0094,Christopher,King,lisa.solis.cust0094@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00268,Loyalty Bonus,App Notification,No Action,2024-02-12
CUST0095,Michael,Avila,christopher.lozano.cust0095@example.com,Dublin,Leinster,53.3498,-6.2603,High Value,30,Low,INT00807,New Arrival,Social Media,Purchased,2024-02-12
CUST0095,Michael,Avila,christopher.lozano.cust0095@example.com,Dublin,Leinster,53.3498,-6.2603,High Value,30,Low,INT00803,New Arrival,App Notification,Purchased,2024-01-20
CUST0096,Samuel,Wolfe,benjamin.lowery.cust0096@example.com,Cork,Munster,51.8985,-8.4756,High Value,80,High,INT00506,Clearance Deal,App Notification,No Action,2024-05-24
CUST0096,Samuel,Wolfe,benjamin.lowery.cust0096@example.com,Cork,Munster,51.8985,-8.4756,High Value,80,High,INT00060,Clearance Deal,SMS,No Action,2024-09-17
CUST0097,Alexander,Russell,david.allen.cust0097@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,30,Low,INT00456,New Arrival,SMS,Purchased,2024-05-10
CUST0098,William,Hill,michael.duncan.cust0098@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00949,Loyalty Bonus,Email,Purchased,2024-02-10
CUST0098,William,Hill,michael.duncan.cust0098@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00964,Loyalty Bonus,SMS,Purchased,2024-12-08
CUST0098,William,Hill,michael.duncan.cust0098@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00103,New Arrival,Email,Purchased,2024-02-09
CUST0098,William,Hill,michael.duncan.cust0098@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00964,Loyalty Bonus,SMS,Purchased,2024-10-19
CUST0099,Patrick,Weeks,allen.kramer.cust0099@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,50,Low,INT00772,Clearance Deal,Email,Purchased,2024-09-11
CUST0099,Patrick,Weeks,allen.kramer.cust0099@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,50,Low,INT00159,Clearance Deal,SMS,Purchased,2024-10-23
CUST0100,Lori,Campbell,kelly.williams.cust0100@example.com,Waterford,Munster,52.2593,-7.1101,High Value,60,Medium,INT01260,Clearance Deal,SMS,No Action,2024-09-24
CUST0101,Danielle,Johnson,martin.martinez.cust0101@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT00394,Clearance Deal,Social Media,Purchased,2024-02-06
CUST0101,Danielle,Johnson,martin.martinez.cust0101@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT00394,Clearance Deal,Social Media,Purchased,2024-10-23
CUST0102,Joy,Gardner,carrie.short.cust0102@example.com,Galway,Connacht,53.2707,-9.0568,Regular,30,Low,INT01223,Summer Sale,SMS,No Action,2024-02-23
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT00846,Clearance Deal,App Notification,No Action,2024-05-08
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT00846,Clearance Deal,App Notification,No Action,2024-07-07
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT00846,Clearance Deal,App Notification,No Action,2024-02-20
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT01238,Summer Sale,App Notification,Purchased,2024-01-21
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT00846,Clearance Deal,App Notification,No Action,2024-01-22
CUST0103,Carolyn,Hoffman,whitney.hill.cust0103@example.com,Cork,Munster,51.8985,-8.4756,Regular,80,High,INT00158,New Arrival,SMS,Purchased,2024-11-20
CUST0104,Katherine,Moore,antonio.hernandez.cust0104@example.com,Cork,Munster,51.8985,-8.4756,Occasional,40,Low,INT00942,Clearance Deal,Email,Purchased,2024-03-13
CUST0105,Christopher,Davis,paul.hoffman.cust0105@example.com,Dublin,Leinster,53.3498,-6.2603,High Value,40,Low,INT01447,Loyalty Bonus,Email,Purchased,2024-04-06
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT00122,New Arrival,App Notification,No Action,2024-04-17
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT00179,Clearance Deal,App Notification,Purchased,2024-02-09
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT01126,Summer Sale,Email,Purchased,2024-09-22
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT00395,Clearance Deal,Email,Purchased,2024-06-13
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT01126,Summer Sale,Email,Purchased,2024-01-11
CUST0106,Teresa,Gray,gerald.reeves.cust0106@example.com,Dublin,Leinster,53.3498,-6.2603,Regular,30,Low,INT01126,Summer Sale,Email,Purchased,2024-06-10
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00322,Clearance Deal,Email,Purchased,2024-05-16
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00036,Clearance Deal,App Notification,Purchased,2024-09-24
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00322,Clearance Deal,Email,Purchased,2024-08-08
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00322,Clearance Deal,Email,Purchased,2024-02-20
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00036,Clearance Deal,App Notification,Purchased,2024-10-19
CUST0107,Jeremy,Roberts,david.harris.cust0107@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,30,Low,INT00322,Clearance Deal,Email,Purchased,2024-10-10
CUST0108,Michael,Santiago,kyle.key.cust0108@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00156,New Arrival,SMS,Purchased,2024-04-05
CUST0108,Michael,Santiago,kyle.key.cust0108@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00669,Summer Sale,SMS,No Action,2024-02-22
CUST0108,Michael,Santiago,kyle.key.cust0108@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00669,Summer Sale,SMS,No Action,2024-03-09
CUST0108,Michael,Santiago,kyle.key.cust0108@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT00156,New Arrival,SMS,Purchased,2024-02-08
CUST0108,Michael,Santiago,kyle.key.cust0108@example.com,Waterford,Munster,52.2593,-7.1101,Regular,50,Low,INT01462,Clearance Deal,SMS,Purchased,2024-06-06
CUST0109,Jeffrey,Nguyen,andrea.matthews.cust0109@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,40,Low,INT00451,Clearance Deal,App Notification,No Action,2024-09-16
CUST0109,Jeffrey,Nguyen,andrea.matthews.cust0109@example.com,Limerick,Munster,52.6638,-8.6267,Occasional,40,Low,INT00996,Clearance Deal,SMS,Purchased,2024-07-23
CUST0110,Nancy,Edwards,stacey.stone.cust0110@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,60,Medium,INT01073,Loyalty Bonus,Social Media,Purchased,2024-01-19
CUST0111,Douglas,Taylor,danielle.vargas.cust0111@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT00083,New Arrival,App Notification,Purchased,2024-07-10
CUST0111,Douglas,Taylor,danielle.vargas.cust0111@example.com,Cork,Munster,51.8985,-8.4756,Regular,70,Medium,INT01250,Clearance Deal,Email,Purchased,2024-04-05
CUST0112,Jeffrey,Bright,danielle.jimenez.cust0112@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT01359,Clearance Deal,SMS,Purchased,2024-11-08
CUST0112,Jeffrey,Bright,danielle.jimenez.cust0112@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT01359,Clearance Deal,SMS,Purchased,2024-06-16
CUST0112,Jeffrey,Bright,danielle.jimenez.cust0112@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,30,Low,INT00857,New Arrival,Email,No Action,2024-10-21
CUST0113,Courtney,Conner,larry.higgins.cust0113@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,80,High,INT00768,Clearance Deal,Email,Purchased,2024-10-20
CUST0113,Courtney,Conner,larry.higgins.cust0113@example.com,Waterford,Munster,52.2593,-7.1101,Occasional,80,High,INT01165,Summer Sale,Social Media,No Action,2024-06-18
CUST0114,Allison,Maddox,kelly.cruz.cust0114@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,70,Medium,INT01321,Clearance Deal,App Notification,No Action,2024-09-17
CUST0114,Allison,Maddox,kelly.cruz.cust0114@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,70,Medium,INT01321,Clearance Deal,App Notification,No Action,2024-10-14
CUST0114,Allison,Maddox,kelly.cruz.cust0114@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,70,Medium,INT01321,Clearance Deal,App Notification,No Action,2024-02-11
CUST0116,Kenneth,Fowler,nicole.luna.cust0116@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,60,Medium,INT00505,Clearance Deal,Social Media,Purchased,2024-03-09
CUST0116,Kenneth,Fowler,nicole.luna.cust0116@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,60,Medium,INT01466,Clearance Deal,App Notification,No Action,2024-01-18
CUST0116,Kenneth,Fowler,nicole.luna.cust0116@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,60,Medium,INT00908,New Arrival,Email,No Action,2024-06-20
CUST0116,Kenneth,Fowler,nicole.luna.cust0116@example.com,Kilkenny,Leinster,52.6541,-7.2448,High Value,60,Medium,INT00505,Clearance Deal,Social Media,Purchased,2024-06-09
CUST0117,Sarah,Koch,kathy.ramirez.cust0117@example.com,Cork,Munster,51.8985,-8.4756,High Value,50,Low,INT01232,Clearance Deal,Social Media,No Action,2024-11-19
CUST0117,Sarah,Koch,kathy.ramirez.cust0117@example.com,Cork,Munster,51.8985,-8.4756,High Value,50,Low,INT01232,Clearance Deal,Social Media,No Action,2024-01-16
CUST0118,Christopher,Tucker,stephen.obrien.cust0118@example.com,Waterford,Munster,52.2593,-7.1101,High Value,30,Low,INT01228,Clearance Deal,App Notification,Purchased,2024-09-23
CUST0120,Brianna,Hall,stacy.rodriguez.cust0120@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,60,Medium,INT01010,New Arrival,App Notification,Purchased,2024-09-17
CUST0120,Brianna,Hall,stacy.rodriguez.cust0120@example.com,Kilkenny,Leinster,52.6541,-7.2448,Occasional,60,Medium,INT00692,Clearance Deal,SMS,No Action,2024-12-21
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00642,Clearance Deal,Email,Purchased,2024-01-18
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00642,Clearance Deal,Email,Purchased,2024-05-22
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT01216,New Arrival,SMS,Purchased,2024-05-18
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT01154,Clearance Deal,App Notification,Purchased,2024-01-19
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00642,Clearance Deal,Email,Purchased,2024-07-14
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00334,Summer Sale,SMS,No Action,2024-11-05
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00438,New Arrival,App Notification,Purchased,2024-01-17
CUST0121,Chad,Young,mark.bates.cust0121@example.com,Galway,Connacht,53.2707,-9.0568,Occasional,80,High,INT00642,Clearance Deal,Email,Purchased,2024-01-10
CUST0122,Barbara,Sanchez,shelly.hendrix.cust0122@example.com,Cork,Munster,51.8985,-8.4756,High Value,50,Low,INT00663,Loyalty Bonus,App Notification,Purchased,2024-08-20
CUST0122,Barbara,Sanchez,shelly.hendrix.cust0122@example.com,Cork,Munster,51.8985,-8.4756,High Value,50,Low,INT01234,Summer Sale,SMS,No Action,2024-12-15
CUST0123,Ryan,Henderson,bobby.moses.cust0123@example.com,Galway,Connacht,53.2707,-9.0568,Regular,30,Low,INT00312,Clearance Deal,App Notification,No Action,2024-02-13
CUST0123,Ryan,Henderson,bobby.moses.cust0123@example.com,Galway,Connacht,53.2707,-9.0568,Regular,30,Low,INT01363,Summer Sale,Email,Purchased,2024-06-22
CUST0123,Ryan,Henderson,bobby.moses.cust0123@example.com,Galway,Connacht,53.2707,-9.0568,Regular,30,Low,INT00971,New Arrival,SMS,No Action,2024-11-17
CUST0124,Bruce,Chandler,dana.williams.cust0124@example.com,Waterford,Munster,52.2593,-7.1101,High Value,60,Medium,INT00742,New Arrival,Email,Purchased,2024-10-06
CUST0124,Bruce,Chandler,dana.williams.cust0124@example.com,Waterford,Munster,52.2593,-7.1101,High Value,60,Medium,INT00742,New Arrival,Email,Purchased,2024-10-13
CUST0125,John,Leblanc,thomas.gonzalez.cust0125@example.com,Galway,Connacht,53.2707,-9.0568,Regular,80,High,INT01024,New Arrival,App Notification,Purchased,2024-01-16
CUST0126,Tanya,House,nicole.thompson.cust0126@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT00191,Clearance Deal,Social Media,Purchased,2024-06-22
CUST0126,Tanya,House,nicole.thompson.cust0126@example.com,Galway,Connacht,53.2707,-9.0568,High Value,50,Low,INT00550,New Arrival,Social Media,Purchased,2024-08-18
CUST0127,Tricia,Baker,justin.hays.cust0127@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT01317,New Arrival,Social Media,Purchased,2024-06-15
CUST0127,Tricia,Baker,justin.hays.cust0127@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,60,Medium,INT01316,Summer Sale,Email,Purchased,2024-06-20
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00871,Clearance Deal,Email,No Action,2024-02-22
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT01194,New Arrival,Social Media,No Action,2024-06-17
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00771,Summer Sale,Email,No Action,2024-04-24
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT01194,New Arrival,Social Media,No Action,2024-11-08
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00771,Summer Sale,Email,No Action,2024-08-05
CUST0129,Susan,Miller,joseph.rivera.cust0129@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00771,Summer Sale,Email,No Action,2024-08-18
CUST0130,Beth,Williams,kayla.vaughn.cust0130@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,60,Medium,INT00618,Clearance Deal,Email,No Action,2024-03-13
CUST0131,John,Foster,amanda.beck.cust0131@example.com,Galway,Connacht,53.2707,-9.0568,High Value,30,Low,INT00734,Loyalty Bonus,SMS,Purchased,2024-04-15
CUST0132,Albert,Howell,maria.leach.cust0132@example.com,Waterford,Munster,52.2593,-7.1101,Regular,40,Low,INT00826,Summer Sale,Email,Purchased,2024-12-17
CUST0132,Albert,Howell,maria.leach.cust0132@example.com,Waterford,Munster,52.2593,-7.1101,Regular,40,Low,INT00624,Clearance Deal,Email,No Action,2024-08-20
CUST0132,Albert,Howell,maria.leach.cust0132@example.com,Waterford,Munster,52.2593,-7.1101,Regular,40,Low,INT00624,Clearance Deal,Email,No Action,2024-01-18
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00264,Loyalty Bonus,SMS,No Action,2024-02-20
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00837,Summer Sale,App Notification,Purchased,2024-03-18
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00837,Summer Sale,App Notification,Purchased,2024-02-12
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00864,Loyalty Bonus,SMS,No Action,2024-06-23
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00864,Loyalty Bonus,SMS,No Action,2024-01-23
CUST0133,Mike,Moore,lindsey.chavez.cust0133@example.com,Sligo,Connacht,54.2742,-8.4694,Regular,50,Low,INT00837,Summer Sale,App Notification,Purchased,2024-02-16
CUST0134,Dale,Humphrey,melvin.brown.cust0134@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,30,Low,INT00595,Summer Sale,App Notification,Purchased,2024-09-20
CUST0134,Dale,Humphrey,melvin.brown.cust0134@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,30,Low,INT00595,Summer Sale,App Notification,Purchased,2024-11-07
CUST0134,Dale,Humphrey,melvin.brown.cust0134@example.com,Athlone,Leinster,53.4239,-7.9407,Occasional,30,Low,INT00639,Clearance Deal,Social Media,No Action,2024-03-11
CUST0135,Joseph,Jacobs,molly.knox.cust0135@example.com,Cork,Munster,51.8985,-8.4756,Occasional,80,High,INT00698,Clearance Deal,App Notification,Purchased,2024-05-06
CUST0135,Joseph,Jacobs,molly.knox.cust0135@example.com,Cork,Munster,51.8985,-8.4756,Occasional,80,High,INT00698,Clearance Deal,App Notification,Purchased,2024-03-08
CUST0135,Joseph,Jacobs,molly.knox.cust0135@example.com,Cork,Munster,51.8985,-8.4756,Occasional,80,High,INT00698,Clearance Deal,App Notification,Purchased,2024-01-07
CUST0136,Tracy,Whitehead,mary.avila.cust0136@example.com,Sligo,Connacht,54.2742,-8.4694,High Value,50,Low,INT00840,Clearance Deal,Social Media,Purchased,2024-01-14
CUST0137,Evan,Ramos,katie.stephenson.cust0137@example.com,Sligo,Connacht,54.2742,-8.4694,Occasional,60,Medium,INT00885,Loyalty Bonus,SMS,Purchased,2024-08-22
CUST0137,Evan,Ramos,katie.stephenson.cust0137@example.com,Sligo,Connacht,54.2742,-8.4694,Occasional,60,Medium,INT00731,New Arrival,Social Media,Purchased,2024-02-14
CUST0137,Evan,Ramos,katie.stephenson.cust0137@example.com,Sligo,Connacht,54.2742,-8.4694,Occasional,60,Medium,INT00731,New Arrival,Social Media,Purchased,2024-07-08
CUST0137,Evan,Ramos,katie.stephenson.cust0137@example.com,Sligo,Connacht,54.2742,-8.4694,Occasional,60,Medium,INT00731,New Arrival,Social Media,Purchased,2024-06-22
CUST0138,Rebecca,Gardner,karen.parsons.cust0138@example.com,Waterford,Munster,52.2593,-7.1101,Regular,30,Low,INT00517,Loyalty Bonus,Social Media,Purchased,2024-01-23
CUST0138,Rebecca,Gardner,karen.parsons.cust0138@example.com,Waterford,Munster,52.2593,-7.1101,Regular,30,Low,INT00517,Loyalty Bonus,Social Media,Purchased,2024-06-09
CUST0139,Rachel,Flynn,valerie.boyd.cust0139@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT01407,New Arrival,Social Media,Purchased,2024-09-21
CUST0139,Rachel,Flynn,valerie.boyd.cust0139@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT01129,New Arrival,Email,No Action,2024-09-09
CUST0139,Rachel,Flynn,valerie.boyd.cust0139@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT01264,Loyalty Bonus,SMS,Purchased,2024-02-10
CUST0139,Rachel,Flynn,valerie.boyd.cust0139@example.com,Cork,Munster,51.8985,-8.4756,Regular,40,Low,INT00730,Summer Sale,App Notification,No Action,2024-08-18
CUST0140,Terri,Brady,patrick.warren.cust0140@example.com,Waterford,Munster,52.2593,-7.1101,Regular,80,High,INT00168,Clearance Deal,Email,Purchased,2024-02-24
CUST0140,Terri,Brady,patrick.warren.cust0140@example.com,Waterford,Munster,52.2593,-7.1101,Regular,80,High,INT00072,Loyalty Bonus,SMS,Purchased,2024-05-20
CUST0140,Terri,Brady,patrick.warren.cust0140@example.com,Waterford,Munster,52.2593,-7.1101,Regular,80,High,INT00168,Clearance Deal,Email,Purchased,2024-02-19
CUST0140,Terri,Brady,patrick.warren.cust0140@example.com,Waterford,Munster,52.2593,-7.1101,Regular,80,High,INT00168,Clearance Deal,Email,Purchased,2024-03-08
CUST0141,Kimberly,Jenkins,paul.scott.cust0141@example.com,Cork,Munster,51.8985,-8.4756,High Value,70,Medium,INT00171,Summer Sale,Email,No Action,2024-02-17
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00817,Loyalty Bonus,Social Media,Purchased,2024-10-05
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00830,Loyalty Bonus,SMS,No Action,2024-04-07
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT01474,Clearance Deal,App Notification,No Action,2024-06-24
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00161,Loyalty Bonus,SMS,No Action,2024-04-17
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT01171,Clearance Deal,Email,No Action,2024-12-23
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00830,Loyalty Bonus,SMS,No Action,2024-07-09
CUST0142,Lisa,Stevens,susan.smith.cust0142@example.com,Athlone,Leinster,53.4239,-7.9407,Regular,30,Low,INT00830,Loyalty Bonus,SMS,No Action,2024-11-06
CUST0143,Mark,Lin,michael.andrade.cust0143@example.com,Waterford,Munster,52.2593,-7.1101,High Value,50,Low,INT01310,New Arrival,App Notification,Purchased,2024-01-08
CUST0144,Sheila,Wilson,robert.hernandez.cust0144@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT00048,Summer Sale,Social Media,Purchased,2024-08-20
CUST0144,Sheila,Wilson,robert.hernandez.cust0144@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT00542,Clearance Deal,Email,No Action,2024-07-08
CUST0144,Sheila,Wilson,robert.hernandez.cust0144@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT01272,Loyalty Bonus,SMS,Purchased,2024-01-18
CUST0144,Sheila,Wilson,robert.hernandez.cust0144@example.com,Cork,Munster,51.8985,-8.4756,Occasional,50,Low,INT00621,New Arrival,Email,Purchased,2024-02-09
CUST0145,Daniel,Hamilton,gary.cortez.cust0145@example.com,Galway,Connacht,53.2707,-9.0568,High Value,30,Low,INT00288,Clearance Deal,Email,No Action,2024-08-14
CUST0145,Daniel,Hamilton,gary.cortez.cust0145@example.com,Galway,Connacht,53.2707,-9.0568,High Value,30,Low,INT00435,New Arrival,Social Media,Purchased,2024-05-24
CUST0145,Daniel,Hamilton,gary.cortez.cust0145@example.com,Galway,Connacht,53.2707,-9.0568,High Value,30,Low,INT00288,Clearance Deal,Email,No Action,2024-06-19
